timestamp,iface,can_id,dlc,data,priority,pdu_format,pdu_specific,pdu_type,pgn,pgn_label,destination,source,label,rule_name,rule_type,semantics,rule_severity,rule_layer,rule_description,context_pgn,context_value
6.817159,can0,217944576,8,F4FFFFFFFFFFFFFF,3,253,146,PDU2,64914,Engine Operating Information,,0,normal,,,,,,,,
6.818874,can0,217055747,8,C58B1AFFF7293003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.821243,can0,217056000,8,D06625FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
6.823313,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
6.825836,can0,418382080,8,FFFFFFFFFFFFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,0,normal,,,,,,,,
6.827832,can0,217056256,8,419B9BAB2F000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
6.828635,can0,217055747,8,C58B1AFFF7293003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.829253,can0,217058307,8,E803E42FFFFFFFFF,3,240,12,PDU2,61452,Electronic Transmission Controller #8,,3,normal,,,,,,,,
6.829834,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
6.836498,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
6.838615,can0,217055747,8,C57E1AFFF7DB2F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.841366,can0,217056000,8,D06525FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
6.841815,can0,217057792,8,20058918FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
6.842449,can0,419360768,8,FFFFFFC02BFFFFFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,0,normal,,,,,,,,
6.842974,can0,418385408,8,EC36FFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
6.846109,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
6.848754,can0,217056256,8,419C9B862F000F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
6.848766,can0,217055747,8,C57E1AFFF7DB2F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.849261,can0,418383107,8,7F12077F3520324C,6,240,5,PDU2,61445,Electronic Transmission Controller 2,,3,normal,,,,,,,,
6.849942,can0,419318275,8,030F4FFFFFF3FFFF,6,254,74,PDU2,65098,Electronic Transmission Controller 7,,3,normal,,,,,,,,
6.851711,can0,419230208,8,E1FFFFFFFFFFFFFF,6,252,242,PDU2,64754,Engine Fuel/Throttle Valve Information 1,,0,normal,,,,,,,,
6.855791,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
6.856348,can0,418385664,8,220FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
6.858559,can0,217055747,8,C5501AFFF7A02F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.861237,can0,217056000,8,D06625FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
6.861829,can0,419361024,8,FF681EFCFF6800CF,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,0,normal,,,,,,,,
6.868324,can0,217056256,8,519C9B882F000F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
6.868654,can0,217055747,8,C5501AFFF7A02F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.870833,can0,285057792,8,FFFF37FFFFFFFFFF,4,253,163,PDU2,64931,Electronic Engine Controller 6,,0,normal,,,,,,,,
6.871353,can0,418381865,8,F07D7DF329FFFF36,6,240,0,PDU2,61440,Electronic Retarder Controller 1,,41,normal,,,,,,,,
6.873957,can0,418382129,8,FFFFFF3F00FFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,49,normal,,,,,,,,
6.873968,can0,419361073,8,F3FFFFC3CCFFFFF0,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,49,normal,,,,,,,,
6.874461,can0,419360817,8,FFFFFFFFFFFCCCFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,49,normal,,,,,,,,
6.87528,can0,419383345,8,0000FFFF00000000,6,255,72,PDU2,65352,Proprietary B,,49,normal,,,,,,,,
6.875708,can0,419361329,8,FFFFFFFFFFFFFFFF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,49,normal,,,,,,,,
6.876314,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
6.876808,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
6.879069,can0,217055747,8,C5411AFFF78B2F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.87946,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
6.882071,can0,419224576,8,9FFFFFFF5068681E,6,252,220,PDU2,64732,Cruise Control / Vehicle Speed 3,,0,normal,,,,,,,,
6.882082,can0,217056000,8,D06625FFFF0F8382,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
6.882454,can0,486445568,8,FF0CBBFFFFFF3E00,7,254,146,PDU2,65170,Engine Information 1,,0,normal,,,,,,,,
6.887844,can0,217056256,8,419C9BA82F000F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
6.8886,can0,217055747,8,C5411AFFF78B2F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.890757,can0,352098304,8,FF000000000000FF,5,252,152,PDU2,64664,Vehicle Speed Limiter,,0,normal,,,,,,,,
6.891377,can0,217057792,8,0D056318FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
6.89197,can0,419271680,8,960FFFFFFFFFFFFF,6,253,148,PDU2,64916,Electronic Engine Controller 7,,0,normal,,,,,,,,
6.892522,can0,418385408,8,5636FFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
6.895864,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
6.896439,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
6.898215,can0,418382091,8,CFFFF0FFFFCDFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,11,normal,,,,,,,,
6.898614,can0,217055747,8,C54E1AFFF7AA2F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.90129,can0,419356672,8,0F00000025963500,6,254,224,PDU2,65248,Vehicle Distance,,0,normal,,,,,,,,
6.901782,can0,217056000,8,D06625FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
6.906049,can0,419279872,8,A3465C44FFFFFFFF,6,253,180,PDU2,64948,Aftertreatment 1 Intake Gas 2,,0,normal,,,,,,,,
6.906406,can0,419361280,8,C9000606CB05E1FF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,0,normal,,,,,,,,
6.906945,can0,418385664,8,220FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
6.907697,can0,419348235,8,B01E7E7C7676FFFF,6,254,191,PDU2,65215,Wheel Speed Information,,11,normal,,,,,,,,
6.90817,can0,217056256,8,419C9B712F000F9C,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
6.90872,can0,217055747,8,C54E1AFFF7AA2F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.916407,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
6.916416,can0,285015296,8,FFFFFFFF1076FFFF,4,252,253,PDU2,64765,Electronic Engine Controller 9,,0,normal,,,,,,,,
6.918923,can0,217055747,8,C54B1AFFF7882F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.921188,can0,217056000,8,D06625FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
6.923342,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
6.925834,can0,418382080,8,FFFFFFFFFFFFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,0,normal,,,,,,,,
6.927963,can0,217056256,8,419B9BBE2F000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
6.928653,can0,217055747,8,C54B1AFFF7882F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.929265,can0,217058307,8,E803AD2FFFFFFFFF,3,240,12,PDU2,61452,Electronic Transmission Controller #8,,3,normal,,,,,,,,
6.929863,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
6.931544,can0,419279616,8,FFFFA048FFFFFFFF,6,253,179,PDU2,64947,Aftertreatment 1 Outlet Gas 2,,0,normal,,,,,,,,
6.936393,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
6.938851,can0,217055747,8,C54C1AFFF7AE2F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.942089,can0,217056000,8,D06625FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
6.9421,can0,217057792,8,04056318FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
6.942407,can0,419360768,8,FFFFFFC02BFFFFFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,0,normal,,,,,,,,
6.942986,can0,418385408,8,AE35FFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
6.946022,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
6.948567,can0,217056256,8,319B9B1730000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
6.948627,can0,217055747,8,C54C1AFFF7AE2F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.949327,can0,418383107,8,7F12077F3520324C,6,240,5,PDU2,61445,Electronic Transmission Controller 2,,3,normal,,,,,,,,
6.949894,can0,419318275,8,030F4FFFFFF3FFFF,6,254,74,PDU2,65098,Electronic Transmission Controller 7,,3,normal,,,,,,,,
6.951388,can0,419279360,8,FFFFFFFF1000FFFF,6,253,178,PDU2,64946,Aftertreatment 1 Intermediate Gas,,0,normal,,,,,,,,
6.95143,can0,419230208,8,E1FFFFFFFFFFFFFF,6,252,242,PDU2,64754,Engine Fuel/Throttle Valve Information 1,,0,normal,,,,,,,,
6.955873,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
6.956511,can0,418385664,8,220FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
6.95856,can0,217055747,8,C56F1AFFF7F02F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.961314,can0,217056000,8,D06625FFFF0F8382,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
6.961864,can0,419361024,8,FF601EFCFF6800CF,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,0,normal,,,,,,,,
6.968627,can0,217056256,8,319B9B7B30000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
6.968638,can0,217055747,8,C56F1AFFF7F02F03,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.970796,can0,285057792,8,FFFF33FFFFFFFFFF,4,253,163,PDU2,64931,Electronic Engine Controller 6,,0,normal,,,,,,,,
6.971414,can0,418381865,8,F07D7DF329FFFF36,6,240,0,PDU2,61440,Electronic Retarder Controller 1,,41,normal,,,,,,,,
6.974055,can0,418382129,8,FFFFFF3F00FFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,49,normal,,,,,,,,
6.974066,can0,417398577,8,00FFFFFFFFF0FFFF,6,224,255,PDU1,57344,Cab Message 1,255.0,49,normal,,,,,,,,
6.974506,can0,419361073,8,F3FFFFC3CCFFFFF0,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,49,normal,,,,,,,,
6.975133,can0,419360817,8,FFFFFFFFFFFCCCFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,49,normal,,,,,,,,
6.975672,can0,419363889,8,FF76FFFFFFFF00FF,6,254,252,PDU2,65276,Dash Display 1,,49,normal,,,,,,,,
6.976262,can0,419269632,8,FFFF1300FFFFFFFF,6,253,140,PDU2,64908,Aftertreatment 1 Gas Parameters,,0,normal,,,,,,,,
6.976834,can0,419343921,8,FFFF6161FFFFFFFF,6,254,174,PDU2,65198,Air Supply Pressure,,49,normal,,,,,,,,
6.977396,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
6.977955,can0,419362609,8,FFFFFFFF1A01FFFF,6,254,247,PDU2,65271,Vehicle Electrical Power 1,,49,normal,,,,,,,,
6.978563,can0,419383345,8,0000FFFF00000000,6,255,72,PDU2,65352,Proprietary B,,49,normal,,,,,,,,
6.979126,can0,217055747,8,C5AE1AFFF74F3003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.979717,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
6.980343,can0,419267377,8,F8FFFFFFFFFFFFFF,6,253,131,PDU2,64899,Transfer Case Information,,49,normal,,,,,,,,
6.980893,can0,419362865,8,FFFFFFFFFFFFFFFF,6,254,248,PDU2,65272,Transmission Fluids 1,,49,normal,,,,,,,,
6.981433,can0,419224576,8,9FFFFFFF5068601E,6,252,220,PDU2,64732,Cruise Control / Vehicle Speed 3,,0,normal,,,,,,,,
6.98207,can0,419361329,8,FFFFFFFFFFFFFFFF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,49,normal,,,,,,,,
6.982585,can0,217056000,8,D06625FFFF0F8182,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
6.983191,can0,419363377,8,FFC1C2FFFFFFFFFF,6,254,250,PDU2,65274,Brakes 1,,49,normal,,,,,,,,
6.983737,can0,486445568,8,FF04BAFFFFFF3E00,7,254,146,PDU2,65170,Engine Information 1,,0,normal,,,,,,,,
6.984304,can0,419348785,8,BC436706FFFFFFFF,6,254,193,PDU2,65217,High Resolution Vehicle Distance,,49,normal,,,,,,,,
6.984902,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
6.987996,can0,217056256,8,319B9B6E30000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
6.988612,can0,217055747,8,C5AE1AFFF74F3003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
6.990784,can0,217057792,8,D5041519FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
6.991394,can0,419271680,8,960FFFFFFFFFFFFF,6,253,148,PDU2,64916,Electronic Engine Controller 7,,0,normal,,,,,,,,
6.991954,can0,418385408,8,4835FFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
6.996651,can0,419241984,8,A346FFFFFFFFFFFF,6,253,32,PDU2,64800,Aftertreatment 1 Diesel Oxidation Catalyst 1,,0,normal,,,,,,,,
6.996661,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
6.997047,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
6.99786,can0,418382091,8,CFFFF0FFFFCDFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,11,normal,,,,,,,,
6.998662,can0,217055747,8,C5C01AFFF7693003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.001848,can0,419356672,8,0F00000025963500,6,254,224,PDU2,65248,Vehicle Distance,,0,normal,,,,,,,,
7.001855,can0,217056000,8,D06625FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
7.006025,can0,419361280,8,B100D606CC05E1FF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,0,normal,,,,,,,,
7.00643,can0,418385664,8,2C0FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
7.008037,can0,419348235,8,901E7E7C8280FFFF,6,254,191,PDU2,65215,Wheel Speed Information,,11,normal,,,,,,,,
7.008455,can0,217056256,8,319B9BBE30000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
7.009155,can0,217055747,8,C5C01AFFF7693003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.015933,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
7.016428,can0,285015296,8,FFFFFFFF6679FFFF,4,252,253,PDU2,64765,Electronic Engine Controller 9,,0,normal,,,,,,,,
7.01858,can0,217055747,8,C5C71AFFF7993003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.021222,can0,419249664,8,3343FF5C3DFFFFFF,6,253,62,PDU2,64830,Aftertreatment 1 SCR Exhaust Gas Temperature 1,,0,normal,,,,,,,,
7.021818,can0,217056000,8,D06625FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
7.02338,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
7.025894,can0,418382080,8,FFFFFFFFFFFFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,0,normal,,,,,,,,
7.027884,can0,217056256,8,319B9BE230000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
7.028813,can0,217055747,8,C5C71AFFF7993003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.029294,can0,217058307,8,E803E330FFFFFFFF,3,240,12,PDU2,61452,Electronic Transmission Controller #8,,3,normal,,,,,,,,
7.02986,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
7.036661,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
7.0388,can0,217055747,8,C5F01AFFF7C73003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.042094,can0,419250176,8,FF3F00FFFFFFFFFF,6,253,64,PDU2,64832,Aftertreatment 1 SCR Dosing System Requests 2,,0,normal,,,,,,,,
7.042104,can0,217056000,8,D06625FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
7.042438,can0,217057792,8,D5046A19FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
7.043075,can0,419360768,8,FFFFFFC02BFFFFFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,0,normal,,,,,,,,
7.04361,can0,418385408,8,BE34FFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
7.046062,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
7.048459,can0,217056256,8,319B9B0131000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
7.048674,can0,217055747,8,C5F01AFFF7C73003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.049304,can0,418383107,8,7F12077F3520324C,6,240,5,PDU2,61445,Electronic Transmission Controller 2,,3,normal,,,,,,,,
7.049878,can0,419318275,8,030F4FFFFFF3FFFF,6,254,74,PDU2,65098,Electronic Transmission Controller 7,,3,normal,,,,,,,,
7.050904,can0,419230208,8,E1FFFFFFFFFFFFFF,6,252,242,PDU2,64754,Engine Fuel/Throttle Valve Information 1,,0,normal,,,,,,,,
7.055901,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
7.056475,can0,418385664,8,2C0FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
7.058558,can0,217055747,8,C50F1BFFF7F03003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.061311,can0,217056000,8,D06625FFFF0F8182,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
7.061846,can0,419361024,8,FFA01EFCFF6800CF,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,0,normal,,,,,,,,
7.066159,can0,419218688,8,3343FFFFFFFFFFFF,6,252,197,PDU2,64709,Aftertreatment 1 SCR Exhaust Gas Temperature 2,,0,normal,,,,,,,,
7.066456,can0,217944576,8,F4FFFFFFFFFFFFFF,3,253,146,PDU2,64914,Engine Operating Information,,0,normal,,,,,,,,
7.068506,can0,217056256,8,419B9BC430000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
7.068648,can0,217055747,8,C50F1BFFF7F03003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.070821,can0,285057792,8,FFFF38FFFFFFFFFF,4,253,163,PDU2,64931,Electronic Engine Controller 6,,0,normal,,,,,,,,
7.071415,can0,418381865,8,F07D7DF329FFFF36,6,240,0,PDU2,61440,Electronic Retarder Controller 1,,41,normal,,,,,,,,
7.074012,can0,418382129,8,FFFFFF3F00FFFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,49,normal,,,,,,,,
7.074023,can0,419361073,8,F3FFFFC3CCFFFFF0,6,254,241,PDU2,65265,Cruise Control/Vehicle Speed 1,,49,normal,,,,,,,,
7.074506,can0,419360817,8,FFFFFFFFFFFCCCFF,6,254,240,PDU2,65264,Power Takeoff Information 1,,49,normal,,,,,,,,
7.075275,can0,419383345,8,0000FFFF00000000,6,255,72,PDU2,65352,Proprietary B,,49,normal,,,,,,,,
7.075704,can0,419361329,8,FFFFFFFFFFFFFFFF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,49,normal,,,,,,,,
7.076319,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
7.076851,can0,217056049,8,FFFFFFFFFFFFFFFF,3,240,3,PDU2,61443,Electronic Engine Controller 2,,49,normal,,,,,,,,
7.079317,can0,217055747,8,C5E91AFFF7B93003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.079329,can0,419351043,8,00FF00000000FFFF,6,254,202,PDU2,65226,Active Diagnostic Trouble Codes,,3,normal,,,,,,,,
7.079818,can0,201392901,8,FFFFFFFFFFF3FFFF,3,1,3,PDU1,256,Transmission Control 1,3.0,5,normal,,,,,,,,
7.081415,can0,419224576,8,9FFFFFFF5068A01E,6,252,220,PDU2,64732,Cruise Control / Vehicle Speed 3,,0,normal,,,,,,,,
7.081906,can0,217056000,8,D06625FFFF0F8382,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
7.082488,can0,486445568,8,FF44BCFFFFFF3E00,7,254,146,PDU2,65170,Engine Information 1,,0,normal,,,,,,,,
7.087864,can0,217056256,8,319B9BB430000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
7.088646,can0,217055747,8,C5E91AFFF7B93003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.090782,can0,217057792,8,04050319FFFFFFFF,3,240,10,PDU2,61450,Engine Gas Flow Rate,,0,normal,,,,,,,,
7.091384,can0,419271680,8,3012FFFFFFFFFFFF,6,253,148,PDU2,64916,Electronic Engine Controller 7,,0,normal,,,,,,,,
7.091921,can0,419360512,8,FFFFFF48AD7DFFFA,6,254,239,PDU2,65263,Engine Fluid Level/Pressure 1,,0,normal,,,,,,,,
7.092532,can0,418385408,8,4034FFFFD59FFFFF,6,240,14,PDU2,61454,Aftertreatment 1 Intake Gas 1,,0,normal,,,,,,,,
7.09596,can0,418394880,8,FFFFFFFFFFFFFFFF,6,240,51,PDU2,61491,Aftertreatment 1 SCR Ammonia Information 2,,0,normal,,,,,,,,
7.096451,can0,419356416,8,8AA0287D7DFFFFF5,6,254,223,PDU2,65247,Electronic Engine Controller 3,,0,normal,,,,,,,,
7.098124,can0,418382091,8,CFFFF0FFFFCDFFFF,6,240,1,PDU2,61441,Electronic Brake Controller 1,,11,normal,,,,,,,,
7.09864,can0,217055747,8,C5DB1AFFF7B43003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.101219,can0,419356672,8,0F00000025963500,6,254,224,PDU2,65248,Vehicle Distance,,0,normal,,,,,,,,
7.101787,can0,217056000,8,D06625FFFF0F8282,3,240,3,PDU2,61443,Electronic Engine Controller 2,,0,normal,,,,,,,,
7.106028,can0,419361280,8,CA000B06CB05E1FF,6,254,242,PDU2,65266,Fuel Economy (Liquid),,0,normal,,,,,,,,
7.106402,can0,418385664,8,2C0FFFFFD59FFFFF,6,240,15,PDU2,61455,Aftertreatment 1 Outlet Gas 1,,0,normal,,,,,,,,
7.107998,can0,217056256,8,219B9B9530000F9B,3,240,4,PDU2,61444,Electronic Engine Controller 1,,0,normal,,,,,,,,
7.108478,can0,419348235,8,C01E7F7B7D7DFFFF,6,254,191,PDU2,65215,Wheel Speed Information,,11,normal,,,,,,,,
7.109165,can0,217055747,8,C5DB1AFFF7B43003,3,240,2,PDU2,61442,Electronic Transmission Controller 1,,3,normal,,,,,,,,
7.111128,can0,419355392,8,FFFFC074FFFFFFFF,6,254,219,PDU2,65243,Engine Fluid Level/Pressure 2,,0,normal,,,,,,,,
